gpu,model,dataset,batch_size,step_time
Tesla T4,resnet152,cifar10,64,0.0825
Tesla T4,resnet152,cifar10,64,0.0816
Tesla T4,resnet152,cifar10,64,0.0822
Tesla T4,resnet152,cifar10,64,0.0832
Tesla T4,resnet152,cifar10,64,0.0835
Tesla T4,resnet152,cifar10,64,0.0814
Tesla T4,resnet152,cifar10,64,0.0807
Tesla T4,resnet152,cifar10,64,0.0816
Tesla T4,resnet152,cifar10,64,0.0810
Tesla T4,resnet152,cifar10,64,0.0811
Tesla T4,resnet152,cifar10,64,0.0810
Tesla T4,resnet152,cifar10,64,0.0836
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0811
Tesla T4,resnet152,cifar10,64,0.0812
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0811
Tesla T4,resnet152,cifar10,64,0.0816
Tesla T4,resnet152,cifar10,64,0.0824
Tesla T4,resnet152,cifar10,64,0.0822
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0815
Tesla T4,resnet152,cifar10,64,0.0820
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0813
Tesla T4,resnet152,cifar10,64,0.0809
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0818
Tesla T4,resnet152,cifar10,64,0.0813
Tesla T4,resnet152,cifar10,64,0.0805
Tesla T4,resnet152,cifar10,64,0.0822
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0814
Tesla T4,resnet152,cifar10,64,0.0805
Tesla T4,resnet152,cifar10,64,0.0821
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0809
Tesla T4,resnet152,cifar10,64,0.0806
Tesla T4,resnet152,cifar10,64,0.0812
Tesla T4,resnet152,cifar10,64,0.0818
Tesla T4,resnet152,cifar10,64,0.0830
Tesla T4,resnet152,cifar10,64,0.0809
Tesla T4,resnet152,cifar10,64,0.0818
Tesla T4,resnet152,cifar10,64,0.0816
Tesla T4,resnet152,cifar10,64,0.0808
Tesla T4,resnet152,cifar10,64,0.0807
Tesla T4,resnet152,cifar10,64,0.0816
Tesla T4,resnet152,cifar10,64,0.0811
Tesla T4,resnet152,cifar10,64,0.0808
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0819
Tesla T4,resnet152,cifar10,64,0.0811
Tesla T4,resnet152,cifar10,64,0.0813
Tesla T4,resnet152,cifar10,64,0.0813
Tesla T4,resnet152,cifar10,64,0.0822
Tesla T4,resnet152,cifar10,64,0.0816
Tesla T4,resnet152,cifar10,64,0.0813
Tesla T4,resnet152,cifar10,64,0.0810
Tesla T4,resnet152,cifar10,64,0.0831
Tesla T4,resnet152,cifar10,64,0.0826
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0812
Tesla T4,resnet152,cifar10,64,0.0826
Tesla T4,resnet152,cifar10,64,0.0815
Tesla T4,resnet152,cifar10,64,0.0812
Tesla T4,resnet152,cifar10,64,0.0805
Tesla T4,resnet152,cifar10,64,0.0814
Tesla T4,resnet152,cifar10,64,0.0815
Tesla T4,resnet152,cifar10,64,0.0809
Tesla T4,resnet152,cifar10,64,0.0805
Tesla T4,resnet152,cifar10,64,0.0816
Tesla T4,resnet152,cifar10,64,0.0804
Tesla T4,resnet152,cifar10,64,0.0805
Tesla T4,resnet152,cifar10,64,0.0817
Tesla T4,resnet152,cifar10,64,0.0814
Tesla T4,resnet152,cifar10,64,0.0807
Tesla T4,resnet152,cifar10,64,0.0807
Tesla T4,resnet152,cifar10,64,0.0813
Tesla T4,resnet152,cifar10,64,0.0804
Tesla T4,resnet152,cifar10,64,0.0804
Tesla T4,resnet152,cifar10,64,0.0813
Tesla T4,resnet152,cifar10,64,0.0808
Tesla T4,resnet152,cifar10,64,0.0806
Tesla T4,resnet152,cifar10,64,0.0812
Tesla T4,resnet152,cifar10,64,0.0810
Tesla T4,resnet152,cifar10,64,0.0807
Tesla T4,resnet152,cifar10,64,0.0804
Tesla T4,resnet152,cifar10,64,0.0819
Tesla T4,resnet152,cifar10,64,0.0809
Tesla T4,resnet152,cifar10,64,0.0805
Tesla T4,resnet152,cifar10,64,0.0814
Tesla T4,resnet152,cifar10,64,0.0818
Tesla T4,vit-base-patch16-224,cifar10,64,1.7732
Tesla T4,vit-base-patch16-224,cifar10,64,1.7793
Tesla T4,vit-base-patch16-224,cifar10,64,1.7748
Tesla T4,vit-base-patch16-224,cifar10,64,1.7745
Tesla T4,vit-base-patch16-224,cifar10,64,1.7579
Tesla T4,vit-base-patch16-224,cifar10,64,1.7698
Tesla T4,vit-base-patch16-224,cifar10,64,1.7690
Tesla T4,vit-base-patch16-224,cifar10,64,1.7306
Tesla T4,vit-base-patch16-224,cifar10,64,1.7410
Tesla T4,vit-base-patch16-224,cifar10,64,1.7591
Tesla T4,vit-base-patch16-224,cifar10,64,1.7480
Tesla T4,vit-base-patch16-224,cifar10,64,1.7436
Tesla T4,vit-base-patch16-224,cifar10,64,1.5241
Tesla T4,vit-base-patch16-224,cifar10,64,1.4543
Tesla T4,vit-base-patch16-224,cifar10,64,1.4522
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4573
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4510
Tesla T4,vit-base-patch16-224,cifar10,64,1.4545
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4597
Tesla T4,vit-base-patch16-224,cifar10,64,1.4573
Tesla T4,vit-base-patch16-224,cifar10,64,1.4583
Tesla T4,vit-base-patch16-224,cifar10,64,1.4537
Tesla T4,vit-base-patch16-224,cifar10,64,1.4555
Tesla T4,vit-base-patch16-224,cifar10,64,1.4509
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4553
Tesla T4,vit-base-patch16-224,cifar10,64,1.4529
Tesla T4,vit-base-patch16-224,cifar10,64,1.4540
Tesla T4,vit-base-patch16-224,cifar10,64,1.4539
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4514
Tesla T4,vit-base-patch16-224,cifar10,64,1.4534
Tesla T4,vit-base-patch16-224,cifar10,64,1.4580
Tesla T4,vit-base-patch16-224,cifar10,64,1.4555
Tesla T4,vit-base-patch16-224,cifar10,64,1.4551
Tesla T4,vit-base-patch16-224,cifar10,64,1.4546
Tesla T4,vit-base-patch16-224,cifar10,64,1.4541
Tesla T4,vit-base-patch16-224,cifar10,64,1.4557
Tesla T4,vit-base-patch16-224,cifar10,64,1.4548
Tesla T4,vit-base-patch16-224,cifar10,64,1.4527
Tesla T4,vit-base-patch16-224,cifar10,64,1.4545
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4529
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4521
Tesla T4,vit-base-patch16-224,cifar10,64,1.4543
Tesla T4,vit-base-patch16-224,cifar10,64,1.4541
Tesla T4,vit-base-patch16-224,cifar10,64,1.4534
Tesla T4,vit-base-patch16-224,cifar10,64,1.4557
Tesla T4,vit-base-patch16-224,cifar10,64,1.4553
Tesla T4,vit-base-patch16-224,cifar10,64,1.4560
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4564
Tesla T4,vit-base-patch16-224,cifar10,64,1.4577
Tesla T4,vit-base-patch16-224,cifar10,64,1.4558
Tesla T4,vit-base-patch16-224,cifar10,64,1.4547
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4545
Tesla T4,vit-base-patch16-224,cifar10,64,1.4537
Tesla T4,vit-base-patch16-224,cifar10,64,1.4539
Tesla T4,vit-base-patch16-224,cifar10,64,1.4557
Tesla T4,vit-base-patch16-224,cifar10,64,1.4538
Tesla T4,vit-base-patch16-224,cifar10,64,1.4543
Tesla T4,vit-base-patch16-224,cifar10,64,1.4527
Tesla T4,vit-base-patch16-224,cifar10,64,1.4541
Tesla T4,vit-base-patch16-224,cifar10,64,1.4560
Tesla T4,vit-base-patch16-224,cifar10,64,1.4523
Tesla T4,vit-base-patch16-224,cifar10,64,1.4501
Tesla T4,vit-base-patch16-224,cifar10,64,1.4539
Tesla T4,vit-base-patch16-224,cifar10,64,1.4535
Tesla T4,vit-base-patch16-224,cifar10,64,1.4547
Tesla T4,vit-base-patch16-224,cifar10,64,1.4533
Tesla T4,vit-base-patch16-224,cifar10,64,1.4528
Tesla T4,vit-base-patch16-224,cifar10,64,1.4549
Tesla T4,vit-base-patch16-224,cifar10,64,1.4574
Tesla T4,vit-base-patch16-224,cifar10,64,1.4891
Tesla T4,vit-base-patch16-224,cifar10,64,1.4528
Tesla T4,vit-base-patch16-224,cifar10,64,1.4533
Tesla T4,vit-base-patch16-224,cifar10,64,1.4575
Tesla T4,vit-base-patch16-224,cifar10,64,1.4548
Tesla T4,vit-base-patch16-224,cifar10,64,1.4560
Tesla T4,vit-base-patch16-224,cifar10,64,1.4541
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4538
Tesla T4,vit-base-patch16-224,cifar10,64,1.4557
Tesla T4,vit-base-patch16-224,cifar10,64,1.4540
Tesla T4,vit-base-patch16-224,cifar10,64,1.4568
Tesla T4,vit-base-patch16-224,cifar10,64,1.4572
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4584
Tesla T4,vit-base-patch16-224,cifar10,64,1.4569
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4547
Tesla T4,vit-base-patch16-224,cifar10,64,1.4563
Tesla T4,vit-base-patch16-224,cifar10,64,1.4536
Tesla T4,vit-base-patch16-224,cifar10,64,1.4524
Tesla T4,vit-base-patch16-224,cifar10,64,1.4560
Tesla T4,vit-base-patch16-224,cifar10,64,1.4522
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4568
Tesla T4,vit-base-patch16-224,cifar10,64,1.4570
Tesla T4,vit-base-patch16-224,cifar10,64,1.4564
Tesla T4,vit-base-patch16-224,cifar10,64,1.4572
Tesla T4,vit-base-patch16-224,cifar10,64,1.4588
Tesla T4,vit-base-patch16-224,cifar10,64,1.4582
Tesla T4,vit-base-patch16-224,cifar10,64,1.4549
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4576
Tesla T4,vit-base-patch16-224,cifar10,64,1.4537
Tesla T4,vit-base-patch16-224,cifar10,64,1.4555
Tesla T4,vit-base-patch16-224,cifar10,64,1.4537
Tesla T4,vit-base-patch16-224,cifar10,64,1.4573
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4577
Tesla T4,vit-base-patch16-224,cifar10,64,1.4543
Tesla T4,vit-base-patch16-224,cifar10,64,1.4540
Tesla T4,vit-base-patch16-224,cifar10,64,1.4575
Tesla T4,vit-base-patch16-224,cifar10,64,1.4532
Tesla T4,vit-base-patch16-224,cifar10,64,1.4548
Tesla T4,vit-base-patch16-224,cifar10,64,1.4541
Tesla T4,vit-base-patch16-224,cifar10,64,1.4576
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4560
Tesla T4,vit-base-patch16-224,cifar10,64,1.4545
Tesla T4,vit-base-patch16-224,cifar10,64,1.4544
Tesla T4,vit-base-patch16-224,cifar10,64,1.4529
Tesla T4,vit-base-patch16-224,cifar10,64,1.4534
Tesla T4,vit-base-patch16-224,cifar10,64,1.4575
Tesla T4,vit-base-patch16-224,cifar10,64,1.4573
Tesla T4,vit-base-patch16-224,cifar10,64,1.4568
Tesla T4,vit-base-patch16-224,cifar10,64,1.4535
Tesla T4,vit-base-patch16-224,cifar10,64,1.4543
Tesla T4,vit-base-patch16-224,cifar10,64,1.4541
Tesla T4,vit-base-patch16-224,cifar10,64,1.4546
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4548
Tesla T4,vit-base-patch16-224,cifar10,64,1.4567
Tesla T4,vit-base-patch16-224,cifar10,64,1.4563
Tesla T4,vit-base-patch16-224,cifar10,64,1.4453
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4449
Tesla T4,vit-base-patch16-224,cifar10,64,1.4449
Tesla T4,vit-base-patch16-224,cifar10,64,1.4592
Tesla T4,vit-base-patch16-224,cifar10,64,1.4585
Tesla T4,vit-base-patch16-224,cifar10,64,1.4567
Tesla T4,vit-base-patch16-224,cifar10,64,1.4563
Tesla T4,vit-base-patch16-224,cifar10,64,1.4555
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4588
Tesla T4,vit-base-patch16-224,cifar10,64,1.4564
Tesla T4,vit-base-patch16-224,cifar10,64,1.4571
Tesla T4,vit-base-patch16-224,cifar10,64,1.4567
Tesla T4,vit-base-patch16-224,cifar10,64,1.4558
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4540
Tesla T4,vit-base-patch16-224,cifar10,64,1.4553
Tesla T4,vit-base-patch16-224,cifar10,64,1.4537
Tesla T4,vit-base-patch16-224,cifar10,64,1.4555
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4554
Tesla T4,vit-base-patch16-224,cifar10,64,1.4549
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4543
Tesla T4,vit-base-patch16-224,cifar10,64,1.4529
Tesla T4,vit-base-patch16-224,cifar10,64,1.4529
Tesla T4,vit-base-patch16-224,cifar10,64,1.4574
Tesla T4,vit-base-patch16-224,cifar10,64,1.4532
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4542
Tesla T4,vit-base-patch16-224,cifar10,64,1.4563
Tesla T4,vit-base-patch16-224,cifar10,64,1.4546
Tesla T4,vit-base-patch16-224,cifar10,64,1.4557
Tesla T4,vit-base-patch16-224,cifar10,64,1.4547
Tesla T4,vit-base-patch16-224,cifar10,64,1.4551
Tesla T4,vit-base-patch16-224,cifar10,64,1.4566
Tesla T4,vit-base-patch16-224,cifar10,64,1.4572
Tesla T4,vit-base-patch16-224,cifar10,64,1.4577
Tesla T4,vit-base-patch16-224,cifar10,64,1.4557
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4583
Tesla T4,vit-base-patch16-224,cifar10,64,1.4524
Tesla T4,vit-base-patch16-224,cifar10,64,1.4569
Tesla T4,vit-base-patch16-224,cifar10,64,1.4442
Tesla T4,vit-base-patch16-224,cifar10,64,1.4474
Tesla T4,vit-base-patch16-224,cifar10,64,1.4462
Tesla T4,vit-base-patch16-224,cifar10,64,1.4556
Tesla T4,vit-base-patch16-224,cifar10,64,1.4495
Tesla T4,vit-base-patch16-224,cifar10,64,1.4458
Tesla T4,vit-base-patch16-224,cifar10,64,1.4557
Tesla T4,vit-base-patch16-224,cifar10,64,1.4485
Tesla T4,vit-base-patch16-224,cifar10,64,1.4469
Tesla T4,vit-base-patch16-224,cifar10,64,1.4578
Tesla T4,vit-base-patch16-224,cifar10,64,1.4545
Tesla T4,vit-base-patch16-224,cifar10,64,1.4544
Tesla T4,vit-base-patch16-224,cifar10,64,1.4554
Tesla T4,vit-base-patch16-224,cifar10,64,1.4566
Tesla T4,vit-base-patch16-224,cifar10,64,1.4592
Tesla T4,vit-base-patch16-224,cifar10,64,1.4572
Tesla T4,vit-base-patch16-224,cifar10,64,1.4533
Tesla T4,vit-base-patch16-224,cifar10,64,1.4552
Tesla T4,vit-base-patch16-224,cifar10,64,1.4572
Tesla T4,vit-base-patch16-224,cifar10,64,1.4565
Tesla T4,vit-base-patch16-224,cifar10,64,1.4546
Tesla T4,vit-base-patch16-224,cifar10,64,1.4551
Tesla T4,vit-base-patch16-224,cifar10,64,1.4532
Tesla T4,vit-base-patch16-224,cifar10,64,1.4536
Tesla T4,vit-base-patch16-224,cifar10,64,1.4545
Tesla T4,vit-base-patch16-224,cifar10,64,1.4517
Tesla T4,vit-base-patch16-224,cifar10,64,1.4542
Tesla T4,vit-base-patch16-224,cifar10,64,1.4534
Tesla T4,vit-base-patch16-224,cifar10,64,1.4548
Tesla T4,vit-base-patch16-224,cifar10,64,1.4543
Tesla T4,vit-base-patch16-224,cifar10,64,1.4572
Tesla T4,vit-base-patch16-224,cifar10,64,1.4516
Tesla T4,vit-base-patch16-224,cifar10,64,1.4557
Tesla T4,vit-base-patch16-224,cifar10,64,1.4570
Tesla T4,vit-base-patch16-224,cifar10,64,1.4448
Tesla T4,vit-base-patch16-224,cifar10,64,1.4471
Tesla T4,vit-base-patch16-224,cifar10,64,1.4438
Tesla T4,vit-base-patch16-224,cifar10,64,1.4482
Tesla T4,vit-base-patch16-224,cifar10,64,1.4448
Tesla T4,vit-base-patch16-224,cifar10,64,1.4480
Tesla T4,vit-base-patch16-224,cifar10,64,1.4569
Tesla T4,vit-base-patch16-224,cifar10,64,1.4576
Tesla T4,vit-base-patch16-224,cifar10,64,1.4426
Tesla T4,vit-base-patch16-224,cifar10,64,1.4431
Tesla T4,vit-base-patch16-224,cifar10,64,1.4569
Tesla T4,vit-base-patch16-224,cifar10,64,1.4538
Tesla T4,vit-base-patch16-224,cifar10,64,1.4457
Tesla T4,vit-base-patch16-224,cifar10,64,1.4466
Tesla T4,vit-base-patch16-224,cifar10,64,1.4569
Tesla T4,vit-base-patch16-224,cifar10,64,1.4560
Tesla T4,vit-base-patch16-224,cifar10,64,1.4524
Tesla T4,vit-base-patch16-224,cifar10,64,1.4536
Tesla T4,vit-base-patch16-224,cifar10,64,1.4555
Tesla T4,vit-base-patch16-224,cifar10,64,1.4465
Tesla T4,vit-base-patch16-224,cifar10,64,1.4576
Tesla T4,vit-base-patch16-224,cifar10,64,1.4558
Tesla T4,vit-base-patch16-224,cifar10,64,1.4441
Tesla T4,vit-base-patch16-224,cifar10,64,1.4457
Tesla T4,vit-base-patch16-224,cifar10,64,1.4470
Tesla T4,vit-base-patch16-224,cifar10,64,1.4457
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4546
Tesla T4,vit-base-patch16-224,cifar10,64,1.4568
Tesla T4,vit-base-patch16-224,cifar10,64,1.4551
Tesla T4,vit-base-patch16-224,cifar10,64,1.4549
Tesla T4,vit-base-patch16-224,cifar10,64,1.4582
Tesla T4,vit-base-patch16-224,cifar10,64,1.4436
Tesla T4,vit-base-patch16-224,cifar10,64,1.4538
Tesla T4,vit-base-patch16-224,cifar10,64,1.4471
Tesla T4,vit-base-patch16-224,cifar10,64,1.4461
Tesla T4,vit-base-patch16-224,cifar10,64,1.4466
Tesla T4,vit-base-patch16-224,cifar10,64,1.4554
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4583
Tesla T4,vit-base-patch16-224,cifar10,64,1.4554
Tesla T4,vit-base-patch16-224,cifar10,64,1.4527
Tesla T4,vit-base-patch16-224,cifar10,64,1.4594
Tesla T4,vit-base-patch16-224,cifar10,64,1.4560
Tesla T4,vit-base-patch16-224,cifar10,64,1.4556
Tesla T4,vit-base-patch16-224,cifar10,64,1.4524
Tesla T4,vit-base-patch16-224,cifar10,64,1.4552
Tesla T4,vit-base-patch16-224,cifar10,64,1.4564
Tesla T4,vit-base-patch16-224,cifar10,64,1.4545
Tesla T4,vit-base-patch16-224,cifar10,64,1.4538
Tesla T4,vit-base-patch16-224,cifar10,64,1.4524
Tesla T4,vit-base-patch16-224,cifar10,64,1.4520
Tesla T4,vit-base-patch16-224,cifar10,64,1.4566
Tesla T4,vit-base-patch16-224,cifar10,64,1.4570
Tesla T4,vit-base-patch16-224,cifar10,64,1.4569
Tesla T4,vit-base-patch16-224,cifar10,64,1.4541
Tesla T4,vit-base-patch16-224,cifar10,64,1.4584
Tesla T4,vit-base-patch16-224,cifar10,64,1.4579
Tesla T4,vit-base-patch16-224,cifar10,64,1.4556
Tesla T4,vit-base-patch16-224,cifar10,64,1.4557
Tesla T4,vit-base-patch16-224,cifar10,64,1.4567
Tesla T4,vit-base-patch16-224,cifar10,64,1.4529
Tesla T4,vit-base-patch16-224,cifar10,64,1.4590
Tesla T4,vit-base-patch16-224,cifar10,64,1.4519
Tesla T4,vit-base-patch16-224,cifar10,64,1.4537
Tesla T4,vit-base-patch16-224,cifar10,64,1.4514
Tesla T4,vit-base-patch16-224,cifar10,64,1.4495
Tesla T4,vit-base-patch16-224,cifar10,64,1.4428
Tesla T4,vit-base-patch16-224,cifar10,64,1.4543
Tesla T4,vit-base-patch16-224,cifar10,64,1.4526
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4575
Tesla T4,vit-base-patch16-224,cifar10,64,1.4541
Tesla T4,vit-base-patch16-224,cifar10,64,1.4571
Tesla T4,vit-base-patch16-224,cifar10,64,1.4568
Tesla T4,vit-base-patch16-224,cifar10,64,1.4548
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4518
Tesla T4,vit-base-patch16-224,cifar10,64,1.4566
Tesla T4,vit-base-patch16-224,cifar10,64,1.4580
Tesla T4,vit-base-patch16-224,cifar10,64,1.4539
Tesla T4,vit-base-patch16-224,cifar10,64,1.4544
Tesla T4,vit-base-patch16-224,cifar10,64,1.4570
Tesla T4,vit-base-patch16-224,cifar10,64,1.4570
Tesla T4,vit-base-patch16-224,cifar10,64,1.4568
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4584
Tesla T4,vit-base-patch16-224,cifar10,64,1.4569
Tesla T4,vit-base-patch16-224,cifar10,64,1.4559
Tesla T4,vit-base-patch16-224,cifar10,64,1.4566
Tesla T4,vit-base-patch16-224,cifar10,64,1.4575
Tesla T4,vit-base-patch16-224,cifar10,64,1.4560
Tesla T4,vit-base-patch16-224,cifar10,64,1.4558
Tesla T4,vit-base-patch16-224,cifar10,64,1.4583
Tesla T4,vit-base-patch16-224,cifar10,64,1.4556
Tesla T4,vit-base-patch16-224,cifar10,64,1.4545
Tesla T4,vit-base-patch16-224,cifar10,64,1.4573
Tesla T4,vit-base-patch16-224,cifar10,64,1.4540
Tesla T4,vit-base-patch16-224,cifar10,64,1.4580
Tesla T4,vit-base-patch16-224,cifar10,64,1.4537
Tesla T4,vit-base-patch16-224,cifar10,64,1.4444
Tesla T4,vit-base-patch16-224,cifar10,64,1.4554
Tesla T4,vit-base-patch16-224,cifar10,64,1.4464
Tesla T4,vit-base-patch16-224,cifar10,64,1.4424
Tesla T4,vit-base-patch16-224,cifar10,64,1.4485
Tesla T4,vit-base-patch16-224,cifar10,64,1.4584
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4565
Tesla T4,vit-base-patch16-224,cifar10,64,1.4568
Tesla T4,vit-base-patch16-224,cifar10,64,1.4530
Tesla T4,vit-base-patch16-224,cifar10,64,1.4537
Tesla T4,vit-base-patch16-224,cifar10,64,1.4536
Tesla T4,vit-base-patch16-224,cifar10,64,1.4445
Tesla T4,vit-base-patch16-224,cifar10,64,1.4536
Tesla T4,vit-base-patch16-224,cifar10,64,1.4558
Tesla T4,vit-base-patch16-224,cifar10,64,1.4563
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4577
Tesla T4,vit-base-patch16-224,cifar10,64,1.4563
Tesla T4,vit-base-patch16-224,cifar10,64,1.4572
Tesla T4,vit-base-patch16-224,cifar10,64,1.4551
Tesla T4,vit-base-patch16-224,cifar10,64,1.4539
Tesla T4,vit-base-patch16-224,cifar10,64,1.4545
Tesla T4,vit-base-patch16-224,cifar10,64,1.4553
Tesla T4,vit-base-patch16-224,cifar10,64,1.4554
Tesla T4,vit-base-patch16-224,cifar10,64,1.4556
Tesla T4,vit-base-patch16-224,cifar10,64,1.4562
Tesla T4,vit-base-patch16-224,cifar10,64,1.4561
Tesla T4,vit-base-patch16-224,cifar10,64,1.4564
Tesla T4,vit-base-patch16-224,cifar10,64,1.4571
Tesla T4,vit-base-patch16-224,cifar10,64,1.4565
Tesla T4,vit-base-patch16-224,cifar10,64,1.4577
Tesla T4,vit-base-patch16-224,cifar10,64,1.4565
Tesla T4,vit-base-patch16-224,cifar10,64,1.4574
Tesla T4,vit-base-patch16-224,cifar10,64,1.4560
Tesla T4,vit-base-patch16-224,cifar10,64,1.4547
Tesla T4,vit-base-patch16-224,cifar10,64,1.4558
Tesla T4,vit-base-patch16-224,cifar10,64,1.4546
Tesla T4,vit-base-patch16-224,cifar10,64,1.4574
Tesla T4,vit-base-patch16-224,cifar10,64,1.4566
Tesla T4,vit-base-patch16-224,cifar10,64,1.4543
Tesla T4,vit-base-patch16-224,cifar10,64,1.4543
Tesla T4,vit-base-patch16-224,cifar10,64,1.4531
Tesla T4,vit-base-patch16-224,cifar10,64,1.4532
Tesla T4,vit-base-patch16-224,cifar10,64,1.4552
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4548
Tesla T4,vit-base-patch16-224,cifar10,64,1.4554
Tesla T4,vit-base-patch16-224,cifar10,64,1.4566
Tesla T4,vit-base-patch16-224,cifar10,64,1.4579
Tesla T4,vit-base-patch16-224,cifar10,64,1.4539
Tesla T4,vit-base-patch16-224,cifar10,64,1.4556
Tesla T4,vit-base-patch16-224,cifar10,64,1.4550
Tesla T4,vit-base-patch16-224,cifar10,64,1.4551
Tesla T4,vit-base-patch16-224,cifar10,64,1.4468
Tesla T4,vit-base-patch16-224,cifar10,64,1.4549
Tesla T4,vit-base-patch16-224,cifar10,64,1.4540
Tesla T4,vit-base-patch16-224,cifar10,64,1.4564
Tesla T4,vit-base-patch16-224,cifar10,64,1.4544
Tesla T4,vit-base-patch16-224,cifar10,64,1.4502
Tesla T4,vit-base-patch16-224,cifar10,64,1.4478
Tesla T4,vit-base-patch16-224,cifar10,64,1.4435
