gpu,model,dataset,batch_size,time_data,time_forward,time_backward,time_total
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0295,0.0284,0.0584
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0293,0.0285,0.0583
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0295,0.0288,0.0589
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0294,0.0284,0.0583
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0292,0.0285,0.0582
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0293,0.0285,0.0583
Tesla V100-SXM2-16GB,resnet101,cifar10,64,0.0005,0.0294,0.0287,0.0586
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0406,0.0417,0.0828
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0431,0.0428,0.0865
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0430,0.0428,0.0862
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0429,0.0428,0.0862
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0006,0.0432,0.0428,0.0866
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0430,0.0428,0.0863
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0432,0.0427,0.0864
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0431,0.0427,0.0863
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0006,0.0431,0.0428,0.0865
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0432,0.0428,0.0865
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0433,0.0427,0.0865
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0431,0.0430,0.0866
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0436,0.0429,0.0870
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0432,0.0427,0.0864
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0431,0.0427,0.0863
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0430,0.0427,0.0863
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0431,0.0429,0.0866
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0432,0.0428,0.0866
Tesla V100-SXM2-16GB,resnet152,cifar10,64,0.0005,0.0431,0.0431,0.0867
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0195,0.0212,0.0411
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0206,0.0214,0.0425
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0205,0.0213,0.0423
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0205,0.0214,0.0425
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0206,0.0213,0.0425
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0205,0.0215,0.0425
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0206,0.0214,0.0425
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0205,0.0215,0.0425
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0210,0.0218,0.0433
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0006,0.0210,0.0215,0.0431
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0207,0.0217,0.0429
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0006,0.0209,0.0217,0.0432
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0210,0.0218,0.0432
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0206,0.0214,0.0426
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0206,0.0216,0.0428
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0206,0.0215,0.0425
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0205,0.0214,0.0424
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0205,0.0215,0.0425
Tesla V100-SXM2-16GB,efficientnet-b0,cifar10,64,0.0005,0.0208,0.0214,0.0427
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0278,0.0392,0.0675
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0299,0.0312,0.0616
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0299,0.0303,0.0608
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0298,0.0302,0.0605
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0298,0.0303,0.0606
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0296,0.0303,0.0604
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0298,0.0303,0.0607
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0297,0.0302,0.0604
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0298,0.0303,0.0606
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0298,0.0302,0.0605
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0297,0.0302,0.0604
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0297,0.0303,0.0606
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0300,0.0304,0.0610
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0303,0.0313,0.0621
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0007,0.0347,0.0322,0.0676
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0007,0.0311,0.0308,0.0626
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0296,0.0304,0.0605
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0298,0.0301,0.0604
Tesla V100-SXM2-16GB,efficientnet-b1,cifar10,64,0.0005,0.0297,0.0302,0.0604
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0015,0.0277,0.0405,0.0697
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0007,0.0298,0.0331,0.0636
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0007,0.0303,0.0385,0.0694
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0006,0.0299,0.0373,0.0678
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0006,0.0295,0.0328,0.0629
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0006,0.0285,0.0315,0.0607
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0005,0.0289,0.0320,0.0613
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0005,0.0286,0.0323,0.0615
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0005,0.0284,0.0312,0.0601
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0006,0.0296,0.0327,0.0628
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0005,0.0287,0.0316,0.0608
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0006,0.0293,0.0333,0.0632
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0005,0.0288,0.0321,0.0614
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0006,0.0302,0.0340,0.0648
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0006,0.0344,0.0326,0.0676
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0006,0.0291,0.0321,0.0618
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0008,0.0306,0.0327,0.0641
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0008,0.0302,0.0318,0.0628
Tesla V100-SXM2-16GB,efficientnet-b2,cifar10,64,0.0006,0.0308,0.0323,0.0636
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0036,0.0319,0.0473,0.0828
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0508,0.0390,0.0903
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0006,0.0351,0.0387,0.0744
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0008,0.0355,0.0372,0.0735
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0345,0.0387,0.0738
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0007,0.0345,0.0375,0.0726
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0331,0.0362,0.0698
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0330,0.0370,0.0705
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0006,0.0334,0.0375,0.0715
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0006,0.0331,0.0375,0.0712
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0330,0.0369,0.0703
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0331,0.0366,0.0702
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0328,0.0363,0.0696
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0331,0.0363,0.0699
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0331,0.0364,0.0701
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0006,0.0338,0.0368,0.0712
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0334,0.0366,0.0705
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0331,0.0364,0.0700
Tesla V100-SXM2-16GB,efficientnet-b3,cifar10,64,0.0005,0.0328,0.0361,0.0694
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0011,0.0590,0.0645,0.1246
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0008,0.0510,0.0462,0.0980
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0007,0.0445,0.0456,0.0908
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0005,0.0430,0.0445,0.0881
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0005,0.0429,0.0445,0.0880
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0005,0.0435,0.0448,0.0889
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0006,0.0436,0.0452,0.0893
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0006,0.0452,0.0464,0.0922
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0006,0.0446,0.0459,0.0911
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0006,0.0448,0.0464,0.0919
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0007,0.0454,0.0464,0.0925
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0007,0.0447,0.0464,0.0917
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0006,0.0436,0.0447,0.0889
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0006,0.0434,0.0450,0.0889
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0005,0.0434,0.0448,0.0888
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0006,0.0440,0.0451,0.0897
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0005,0.0432,0.0446,0.0884
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0005,0.0428,0.0459,0.0892
Tesla V100-SXM2-16GB,efficientnet-b4,cifar10,64,0.0006,0.0436,0.0452,0.0893
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0007,0.0625,0.0691,0.1323
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0006,0.0532,0.0572,0.1110
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0009,0.0799,0.0896,0.1704
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0010,0.0797,0.0859,0.1666
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0008,0.0668,0.0656,0.1332
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0006,0.0522,0.0621,0.1149
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0006,0.0567,0.0615,0.1188
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0005,0.0516,0.0629,0.1151
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0005,0.0551,0.0592,0.1148
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0007,0.0564,0.0590,0.1161
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0007,0.0621,0.0592,0.1219
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0009,0.0632,0.0636,0.1277
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0011,0.0546,0.0572,0.1129
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0006,0.0514,0.0564,0.1084
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0005,0.0521,0.0563,0.1089
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0006,0.0516,0.0572,0.1094
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0005,0.0512,0.0557,0.1075
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0007,0.0538,0.0587,0.1132
Tesla V100-SXM2-16GB,efficientnet-b5,cifar10,64,0.0006,0.0522,0.0564,0.1092
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0005,0.0548,0.0779,0.1332
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0648,0.0677,0.1331
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0653,0.0677,0.1336
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0648,0.0667,0.1321
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0644,0.0665,0.1315
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0642,0.0665,0.1312
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0645,0.0675,0.1325
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0649,0.0668,0.1324
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0650,0.0665,0.1321
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0643,0.0671,0.1320
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0649,0.0665,0.1321
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0005,0.0643,0.0663,0.1311
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0643,0.0667,0.1315
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0641,0.0666,0.1313
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0642,0.0663,0.1311
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0005,0.0642,0.0665,0.1313
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0642,0.0663,0.1311
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0641,0.0674,0.1321
Tesla V100-SXM2-16GB,efficientnet-b6,cifar10,64,0.0006,0.0649,0.0670,0.1325
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0735,0.1082,0.1822
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0008,0.0813,0.0870,0.1691
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0007,0.0998,0.0874,0.1880
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0007,0.0896,0.0856,0.1759
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0763,0.0851,0.1620
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0758,0.0846,0.1610
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0005,0.0755,0.0840,0.1600
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0005,0.0764,0.0858,0.1627
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0771,0.0903,0.1680
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0773,0.0863,0.1642
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0773,0.0870,0.1649
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0769,0.0839,0.1614
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0005,0.0766,0.0854,0.1626
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0007,0.0780,0.0852,0.1639
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0788,0.0857,0.1651
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0782,0.0842,0.1629
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0761,0.0838,0.1604
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0005,0.0784,0.0846,0.1635
Tesla V100-SXM2-16GB,efficientnet-b7,cifar10,64,0.0006,0.0776,0.0854,0.1636
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0121,0.0255,0.0381
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0119,0.0259,0.0383
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0119,0.0192,0.0316
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0121,0.0195,0.0321
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0119,0.0193,0.0317
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0006,0.0120,0.0198,0.0324
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0130,0.0204,0.0339
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0122,0.0196,0.0323
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0119,0.0195,0.0319
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0121,0.0194,0.0319
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0121,0.0194,0.0321
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0119,0.0201,0.0325
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0121,0.0196,0.0322
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0119,0.0196,0.0320
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0119,0.0194,0.0318
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0121,0.0199,0.0326
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0119,0.0201,0.0326
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0119,0.0195,0.0319
Tesla V100-SXM2-16GB,convnext-tiny,cifar10,64,0.0005,0.0118,0.0196,0.0319
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0227,0.0458,0.0690
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0006,0.0229,0.0403,0.0639
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0006,0.0233,0.0356,0.0594
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0006,0.0235,0.0349,0.0590
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0006,0.0234,0.0362,0.0601
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0006,0.0231,0.0352,0.0589
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0229,0.0348,0.0582
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0228,0.0361,0.0595
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0230,0.0375,0.0610
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0006,0.0233,0.0353,0.0591
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0233,0.0351,0.0589
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0227,0.0351,0.0583
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0229,0.0351,0.0585
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0233,0.0349,0.0587
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0227,0.0353,0.0586
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0234,0.0347,0.0586
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0006,0.0229,0.0348,0.0582
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0006,0.0232,0.0349,0.0587
Tesla V100-SXM2-16GB,convnext-small,cifar10,64,0.0005,0.0230,0.0356,0.0591
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0005,0.0224,0.0371,0.0600
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0005,0.0292,0.0371,0.0668
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0006,0.0275,0.0375,0.0655
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0005,0.0273,0.0371,0.0649
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0005,0.0274,0.0373,0.0652
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0005,0.0285,0.0371,0.0662
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0005,0.0274,0.0373,0.0652
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0006,0.0278,0.0374,0.0658
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0005,0.0276,0.0373,0.0654
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0006,0.0271,0.0377,0.0654
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0005,0.0274,0.0371,0.0650
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0006,0.0271,0.0374,0.0650
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0006,0.0274,0.0372,0.0651
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0006,0.0276,0.0374,0.0657
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0005,0.0281,0.0376,0.0662
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0006,0.0292,0.0377,0.0675
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0006,0.0281,0.0375,0.0662
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0006,0.0278,0.0375,0.0658
Tesla V100-SXM2-16GB,convnext-base,cifar10,64,0.0006,0.0281,0.0381,0.0668
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0240,0.0449,0.0695
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0007,0.0319,0.0449,0.0775
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0305,0.0457,0.0768
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0314,0.0448,0.0768
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0308,0.0449,0.0763
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0314,0.0448,0.0768
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0313,0.0448,0.0767
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0306,0.0447,0.0759
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0309,0.0448,0.0763
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0305,0.0448,0.0758
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0005,0.0303,0.0448,0.0756
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0306,0.0450,0.0762
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0005,0.0301,0.0450,0.0756
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0005,0.0305,0.0448,0.0759
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0305,0.0452,0.0764
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0308,0.0451,0.0764
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0303,0.0453,0.0762
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0006,0.0306,0.0448,0.0760
Tesla V100-SXM2-16GB,convnext-large,cifar10,64,0.0005,0.0308,0.0456,0.0769
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0006,0.0159,0.0186,0.0351
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0006,0.0174,0.0195,0.0375
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0006,0.0170,0.0193,0.0370
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0006,0.0170,0.0194,0.0370
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0006,0.0171,0.0192,0.0368
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0005,0.0166,0.0190,0.0362
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0005,0.0170,0.0191,0.0366
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0005,0.0169,0.0190,0.0365
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0006,0.0167,0.0191,0.0363
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0006,0.0166,0.0190,0.0362
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0005,0.0166,0.0190,0.0361
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0005,0.0165,0.0192,0.0362
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0005,0.0166,0.0191,0.0363
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0005,0.0167,0.0193,0.0366
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0007,0.0177,0.0197,0.0381
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0006,0.0174,0.0202,0.0381
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0007,0.0177,0.0198,0.0382
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0007,0.0176,0.0201,0.0384
Tesla V100-SXM2-16GB,mobilenet_v3_large,cifar10,64,0.0006,0.0174,0.0197,0.0377
